name,districtid,state_id
Kupwara,47,15
Handwara,47,15
Karnah,47,15
Khag,39,15
Beerwah,39,15
Khansahib,39,15
Budgam,39,15
Chadoora,39,15
Charar- E- Shrief,39,15
Leh,48,15
Nubra,48,15
Khalsi,48,15
Kargil,43,15
Sanku,43,15
Zanskar,43,15
Haveli,49,15
Mandi,49,15
Mendhar,49,15
Surankote,49,15
Thanamandi,51,15
Darhal,51,15
Rajauri,51,15
Budhal,51,15
Kalakote,51,15
Nowshehra,51,15
Sunderbani,51,15
Billawar,44,15
Bashohli,44,15
Bani,44,15
Kathua,44,15
Hiranagar,44,15
Sopore,38,15
Rafiabad,38,15
Pattan,38,15
Baramulla,38,15
Kreeri,38,15
Uri,38,15
Boniyar,38,15
Tangmarg,38,15
Gurez,37,15
Bandipora,37,15
Sonawari,37,15
Srinagar (North),56,15
Srinagar (South),56,15
Lar,41,15
Kangan,41,15
Ganderbal,41,15
Pampore,50,15
Awantipora,50,15
Tral,50,15
Pulwama,50,15
Shopian,55,15
Pahalgam,36,15
Bijbehara,36,15
Anantnag,36,15
Shangus,36,15
Kokernag,36,15
Dooru,36,15
Kulgam,46,15
Devsar,46,15
Damhal Hanjipora,46,15
Doda,40,15
Thathri,40,15
Gandoh,40,15
Bhaderwah,40,15
Banihal,52,15
Ramban,52,15
Kishtwar,45,15
Marwah,45,15
Chhatroo,45,15
Atholi (Paddar),45,15
Udhampur,57,15
Chenani,57,15
Ramnagar,57,15
Majalta,57,15
Gool-Gulabgarh,53,15
Reasi,53,15
Akhnoor,42,15
Jammu,42,15
Ranbir Singh Pora,42,15
Bishnah,42,15
Samba,54,15
Pangi,59,14
Chaurah,59,14
Saluni,59,14
Bhalai,59,14
Dalhousie,59,14
Bhattiyat,59,14
Sihunta,59,14
Chamba,59,14
Holi,59,14
Brahmaur,59,14
Nurpur,61,14
Indora,61,14
Fatehpur,61,14
Jawali,61,14
Harchakian,61,14
Shahpur,61,14
Dharmsala,61,14
Kangra,61,14
Nagrota Bagwan,61,14
Baroh,61,14
Dera Gopipur,61,14
Jawalamukhi,61,14
Jaswan,61,14
Rakkar,61,14
Khundian,61,14
Thural,61,14
Dhira,61,14
Jaisinghpur,61,14
Palampur,61,14
Baijnath,61,14
Multhan,61,14
Udaipur,64,14
Lahul,64,14
Spiti,64,14
Manali,63,14
Kullu,63,14
Sainj,63,14
Banjar,63,14
Ani,63,14
Nermand,63,14
Padhar,65,14
Jogindarnagar,65,14
Lad Bharol,65,14
Sandhol,65,14
Dharmpur,65,14
Kotli,65,14
Sarkaghat,65,14
Bhadrota,65,14
Baldwara,65,14
Sundarnagar,65,14
Mandi,65,14
Aut,65,14
Bali Chowki,65,14
Thunag,65,14
Chachyot,65,14
Nihri,65,14
Karsog,65,14
Tira Sujanpur,60,14
Nadaun,60,14
Galore,60,14
Hamirpur,60,14
Barsar,60,14
Dhatwal,60,14
Bhoranj,60,14
Bharwain,69,14
Amb,69,14
Bangana,69,14
Una,69,14
Haroli,69,14
Ghumarwin,58,14
Bharari,58,14
Jhanduta,58,14
Naina Devi,58,14
Bilaspur Sadar,58,14
Namhol,58,14
Arki,68,14
Darlaghat,68,14
Ramshahr,68,14
Nalagarh,68,14
Baddi,68,14
Krishangarh,68,14
Kasauli,68,14
Solan,68,14
Kandaghat,68,14
Rajgarh,67,14
Nohra,67,14
Pachhad,67,14
Renuka,67,14
Dadahu,67,14
Nahan,67,14
Paonta Sahib,67,14
Kamrau,67,14
Shalai,67,14
Ronhat,67,14
Rampur,66,14
Nankhari,66,14
Kumharsain,66,14
Seoni,66,14
Shimla (Rural),66,14
Shimla (Urban),66,14
Junga,66,14
Theog,66,14
Chaupal,66,14
Cheta,66,14
Nerua,66,14
Jubbal,66,14
Kotkhai,66,14
Tikar,66,14
Rohru,66,14
Chirgaon,66,14
Dodra Kwar,66,14
Hangrang,62,14
Poo,62,14
Morang,62,14
Kalpa,62,14
Nichar,62,14
Sangla,62,14
Dhar Kalan,76,28
Pathankot,76,28
Gurdaspur,76,28
Batala,76,28
Dera Baba Nanak,76,28
Bhulath,79,28
Kapurthala,79,28
Sultanpur Lodhi,79,28
Phagwara,79,28
Shahkot,78,28
Nakodar,78,28
Phillaur,78,28
Jalandhar - I,78,28
Jalandhar - Ii,78,28
Dasua,77,28
Mukerian,77,28
Hoshiarpur,77,28
Garhshankar,77,28
Nawanshahr,88,28
Balachaur,88,28
Bassi Pathana,74,28
Fatehgarh Sahib,74,28
Amloh,74,28
Khamanon,74,28
Samrala,80,28
Khanna,80,28
Payal,80,28
Ludhiana (East),80,28
Ludhiana (West),80,28
Raikot,80,28
Jagraon,80,28
Nihal Singhwala,82,28
Bagha Purana,82,28
Moga,82,28
Zira,75,28
Firozpur,75,28
Jalalabad,75,28
Fazilka,75,28
Abohar,75,28
Malout,83,28
Gidderbaha,83,28
Muktsar,83,28
Faridkot,73,28
Jaitu,73,28
Rampura Phul,72,28
Bathinda,72,28
Talwandi Sabo,72,28
Sardulgarh,81,28
Budhlada,81,28
Mansa,81,28
Samana,84,28
Patran,84,28
Nabha,84,28
Patiala,84,28
Rajpura,84,28
Ajnala,70,28
Amritsar -I,70,28
Amritsar- Ii,70,28
Baba Bakala,70,28
Tarn Taran,89,28
Patti,89,28
Khadur Sahib,89,28
Anandpur Sahib,85,28
Nangal,85,28
Rupnagar,85,28
Chamkaur Sahib,85,28
Kharar,86,28
Sas Nagar (Mohali),86,28
Dera Bassi,86,28
Malerkotla,87,28
Dhuri,87,28
Sangrur,87,28
Sunam,87,28
Lehra,87,28
Moonak,87,28
Barnala,71,28
Tapa,71,28
Chandigarh,90,6
Puraula,103,34
Mori,103,34
Rajgarhi,103,34
Dunda,103,34
Chiniyalisaur,103,34
Bhatwari,103,34
Joshimath,93,34
Chamoli,93,34
Pokhari,93,34
Karnaprayag,93,34
Tharali,93,34
Gairsain,93,34
Ukhimath,100,34
Rudraprayag,100,34
Jakholi*,100,34
Ghansali,101,34
Devprayag,101,34
Pratapnagar,101,34
Jakhnidhar,101,34
Tehri,101,34
Dhanaulti,101,34
Narendranagar,101,34
Chakrata,95,34
Tyuni,95,34
Kalsi,95,34
Vikasnagar,95,34
Dehradun,95,34
Rishikesh,95,34
Srinagar,98,34
Pauri,98,34
Thalisain,98,34
Dhoomakot,98,34
Lansdowne,98,34
Satpuli,98,34
Chaubattakhal,98,34
Kotdwara,98,34
Yamkeshwar,98,34
Munsiari,99,34
Dharchula,99,34
Didihat,99,34
Berinag,99,34
Gangolihat,99,34
Pithoragarh,99,34
Kapkot,92,34
Kanda,92,34
Bageshwar,92,34
Garud,92,34
Bhikiyasain,91,34
Chaukhutiya,91,34
Sult,91,34
Ranikhet,91,34
Dwarahat,91,34
Almora,91,34
Someshwar,91,34
Jainti,91,34
Bhanoli,91,34
Champawat,94,34
Pati,94,34
Lohaghat,94,34
Poornagiri,94,34
Kosya Kutauli,97,34
Betalghat,97,34
Nainital,97,34
Dhari,97,34
Haldwani,97,34
Ramnagar,97,34
Kaladhungi,97,34
Lalkuan,97,34
Kashipur,102,34
Jaspur,102,34
Bajpur,102,34
Kichha,102,34
Gadarpur,102,34
Sitarganj,102,34
Khatima,102,34
Roorkee,96,34
Hardwar,96,34
Laksar,96,34
Kalka,118,13
Panchkula,118,13
Naraingarh,104,13
Ambala,104,13
Barara,104,13
Jagadhri,124,13
Bilaspur,124,13
Chhachhrauli,124,13
Shahbad,114,13
Pehowa,114,13
Thanesar,114,13
Guhla,112,13
Kaithal,112,13
Fatehpur Pundri,112,13
Nilokheri,113,13
Indri,113,13
Karnal,113,13
Assandh,113,13
Gharaunda,113,13
Panipat,119,13
Israna,119,13
Samalkha,119,13
Gohana,123,13
Ganaur,123,13
Sonipat,123,13
Kharkhoda,123,13
Narwana,111,13
Jind,111,13
Julana,111,13
Safidon,111,13
Ratia,107,13
Tohana,107,13
Fatehabad,107,13
Dabwali,122,13
Sirsa,122,13
Rania,122,13
Ellenabad,122,13
Adampur,109,13
Hisar,109,13
Narnaund,109,13
Hansi,109,13
Bawani Khera,105,13
Bhiwani,105,13
Tosham,105,13
Siwani,105,13
Loharu,105,13
Dadri,105,13
Badhra,105,13
Maham,121,13
Rohtak,121,13
Sampla,121,13
Beri,110,13
Bahadurgarh,110,13
Jhajjar,110,13
Matenhail,110,13
Mahendragarh,115,13
Narnaul,115,13
Kosli,120,13
Rewari,120,13
Bawal,120,13
Pataudi,108,13
Gurgaon,108,13
Farrukhnagar,108,13
Manesar,108,13
Sohna,108,13
Taoru,116,13
Nuh,116,13
Ferozepur Jhirka,116,13
Punahana,116,13
Faridabad,106,13
Ballabgarh,106,13
Palwal,117,13
Hathin,117,13
Hodal,117,13
Narela,130,10
Saraswati Vihar,130,10
Delhi Cantonment,132,10
Civil Lines,128,10
Sadar Bazar,128,10
Gandhi Nagar,126,10
Kotwali,128,10
Shahdara,129,10
Model Town,130,10
Parliament Street,127,10
Vivek Vihar,126,10
Preet Vihar,126,10
Connaught Place,127,10
Chanakya Puri,127,10
Rajouri Garden,133,10
Darya Ganj,125,10
Pahar Ganj,125,10
Karol Bagh,125,10
Patel Nagar,133,10
Seelam Pur,129,10
Punjabi Bagh,133,10
Najafgarh,132,10
Seema Puri,129,10
Vasant Vihar,132,10
Hauz Khas,131,10
Defence Colony,131,10
Kalkaji,131,10
Karanpur,148,29
Ganganagar,148,29
Sadulshahar,148,29
Padampur,148,29
Raisinghnagar,148,29
Anupgarh,148,29
Gharsana,148,29
Vijainagar,148,29
Suratgarh,148,29
Sangaria,149,29
Tibi,149,29
Hanumangarh,149,29
Pilibanga,149,29
Rawatsar,149,29
Nohar,149,29
Bhadra,149,29
Bikaner,141,29
Poogal,141,29
Lunkaransar,141,29
Kolayat,141,29
Nokha,141,29
Khajuwala,141,29
Chhatargarh,141,29
Sridungargarh,141,29
Taranagar,144,29
Rajgarh,144,29
Sardarshahar,144,29
Churu,144,29
Ratangarh,144,29
Sujangarh,144,29
Jhunjhunun,154,29
Chirawa,154,29
Buhana,154,29
Khetri,154,29
Nawalgarh,154,29
Udaipurwati,154,29
Behror,135,29
Mandawar,135,29
Kotkasim,135,29
Tijara,135,29
Kishangarh Bas,135,29
Ramgarh,135,29
Alwar,135,29
Bansur,135,29
Thanagazi,135,29
Rajgarh,135,29
Lachhmangarh,135,29
Kathumar,135,29
Pahari,139,29
Kaman,139,29
Nagar,139,29
Deeg,139,29
Nadbai,139,29
Kumher,139,29
Bharatpur,139,29
Weir,139,29
Bayana,139,29
Rupbas,139,29
Baseri,146,29
Bari,146,29
Sepau,146,29
Dhaulpur,146,29
Rajakhera,146,29
Todabhim,156,29
Nadoti,156,29
Hindaun,156,29
Karauli,156,29
Mandrail,156,29
Sapotra,156,29
Gangapur,162,29
Bamanwas,162,29
Malarna Doongar,162,29
Bonli,162,29
Chauth Ka Barwara,162,29
Sawai Madhopur,162,29
Khandar,162,29
Baswa,145,29
Mahwa,145,29
Sikrai,145,29
Dausa,145,29
Lalsot,145,29
Kotputli,150,29
Viratnagar,150,29
Shahpura,150,29
Chomu,150,29
Phulera (Sambhar),150,29
Mauzamabad,150,29
Phagi,150,29
Sanganer,150,29
Jaipur,150,29
Amber,150,29
Jamwa Ramgarh,150,29
Bassi,150,29
Chaksu,150,29
Fatehpur,163,29
Lachhmangarh,163,29
Sikar,163,29
Danta Ramgarh,163,29
Sri Madhopur,163,29
Neem-Ka-Thana,163,29
Ladnu,158,29
Didwana,158,29
Jayal,158,29
Nagaur,158,29
Kheenvsar,158,29
Merta,158,29
Degana,158,29
Parbatsar,158,29
Makrana,158,29
Nawa,158,29
Phalodi,155,29
Osian,155,29
Bhopalgarh,155,29
Jodhpur,155,29
Shergarh,155,29
Luni,155,29
Bilara,155,29
Jaisalmer,151,29
Pokaran,151,29
Fatehgarh,151,29
Sheo,138,29
Baytoo,138,29
Pachpadra,138,29
Siwana,138,29
Gudha Malani,138,29
Barmer,138,29
Ramsar,138,29
Chohtan,138,29
Sayla,152,29
Ahore,152,29
Jalor,152,29
Bhinmal,152,29
Bagora,152,29
Sanchore,152,29
Raniwara,152,29
Sheoganj,164,29
Sirohi,164,29
Pindwara,164,29
Abu Road,164,29
Reodar,164,29
Jaitaran,159,29
Raipur,159,29
Sojat,159,29
Rohat,159,29
Pali,159,29
Marwar Junction,159,29
Desuri,159,29
Sumerpur,159,29
Bali,159,29
Kishangarh,134,29
Ajmer,134,29
Peesangan,134,29
Beawar,134,29
Masuda,134,29
Nasirabad,134,29
Bhinay,134,29
Sarwar,134,29
Kekri,134,29
Malpura,165,29
Peeplu,165,29
Niwai,165,29
Tonk,165,29
Todaraisingh,165,29
Deoli,165,29
Uniara,165,29
Hindoli,142,29
Nainwa,142,29
Indragarh,142,29
Keshoraipatan,142,29
Bundi,142,29
Asind,140,29
Hurda,140,29
Shahpura,140,29
Banera,140,29
Mandal,140,29
Raipur,140,29
Sahara,140,29
Bhilwara,140,29
Kotri,140,29
Jahazpur,140,29
Mandalgarh,140,29
Beejoliya,140,29
Bhim,161,29
Deogarh,161,29
Amet,161,29
Kumbhalgarh,161,29
Rajsamand,161,29
Railmagra,161,29
Nathdwara,161,29
Dungarpur,147,29
Aspur,147,29
Sagwara,147,29
Simalwara,147,29
Ghatol,136,29
Garhi,136,29
Banswara,136,29
Bagidora,136,29
Kushalgarh,136,29
Rashmi,143,29
Gangrar,143,29
Begun,143,29
Rawatbhata,143,29
Chittaurgarh,143,29
Kapasan,143,29
Dungla,143,29
Bhadesar,143,29
Nimbahera,143,29
Bari Sadri,143,29
Pipalda,157,29
Digod,157,29
Ladpura,157,29
Ramganj Mandi,157,29
Sangod,157,29
Mangrol,137,29
Antah,137,29
Baran,137,29
Atru,137,29
Kishanganj,137,29
Shahbad,137,29
Chhabra,137,29
Chhipabarod,137,29
Khanpur,153,29
Jhalrapatan,153,29
Aklera,153,29
Manohar Thana,153,29
Pachpahar,153,29
Pirawa,153,29
Gangdhar,153,29
Mavli,166,29
Gogunda,166,29
Kotra,166,29
Jhadol,166,29
Girwa,166,29
Vallabhnagar,166,29
Lasadiya,166,29
Salumbar,166,29
Sarada,166,29
Rishabhdeo,166,29
Kherwara,166,29
Dhariawad,160,29
Peepalkhoont,160,29
Chhoti Sadri,160,29
Pratapgarh,160,29
Arnod,160,29
Behat,227,33
Saharanpur,227,33
Nakur,227,33
Deoband,227,33
Rampur Maniharan,227,33
Kairana,222,33
Shamli,222,33
Muzaffarnagar,222,33
Budhana,222,33
Khatauli,222,33
Jansath,222,33
Najibabad,181,33
Bijnor,181,33
Nagina,181,33
Dhampur,181,33
Chandpur,181,33
Thakurdwara,221,33
Kanth,221,33
Moradabad,221,33
Bilari,221,33
Sambhal,221,33
Chandausi,221,33
Suar,226,33
Tanda,226,33
Bilaspur,226,33
Rampur,226,33
Shahabad,226,33
Milak,226,33
Dhanaura,204,33
Amroha,204,33
Hasanpur,204,33
Sardhana,219,33
Mawana,219,33
Meerut,219,33
Baraut,173,33
Baghpat,173,33
Khekada,173,33
Modinagar,194,33
Ghaziabad,194,33
Hapur,194,33
Garhmukteshwar,194,33
Dadri,193,33
Gautam Buddha Nagar,193,33
Jewar,193,33
Sikandrabad,183,33
Bulandshahr,183,33
Siana,183,33
Anupshahr,183,33
Debai,183,33
Shikarpur,183,33
Khurja,183,33
Khair,168,33
Gabhana,168,33
Atrauli,168,33
Koil,168,33
Iglas,168,33
Sasni,200,33
Sikandra Rao,200,33
Hathras,200,33
Sadabad,200,33
Chhata,217,33
Mat,217,33
Mahavan,217,33
Mathura,217,33
Etmadpur,167,33
Agra,167,33
Kiraoli,167,33
Kheragarh,167,33
Fatehabad,167,33
Bah,167,33
Tundla,192,33
Firozabad,192,33
Jasrana,192,33
Shikohabad,192,33
Mainpuri,216,33
Karhal,216,33
Bhogaon,216,33
Gunnaur,182,33
Bisauli,182,33
Bilsi,182,33
Sahaswan,182,33
Budaun,182,33
Dataganj,182,33
Baheri,179,33
Meerganj,179,33
Aonla,179,33
Bareilly,179,33
Nawabganj,179,33
Faridpur,179,33
Pilibhit,223,33
Bisalpur,223,33
Puranpur,223,33
Powayan,230,33
Tilhar,230,33
Shahjahanpur,230,33
Jalalabad,230,33
Nighasan,210,33
Palia,210,33
Gola Gokaran Nath,210,33
Mohammdi,210,33
Lakhimpur,210,33
Dhaurahara,210,33
Misrikh,233,33
Sitapur,233,33
Laharpur,233,33
Biswan,233,33
Mahmudabad,233,33
Sidhauli,233,33
Shahabad,199,33
Sawayajpur,199,33
Hardoi,199,33
Bilgram,199,33
Sandila,199,33
Safipur,236,33
Hasanganj,236,33
Unnao,236,33
Purwa,236,33
Bighapur,236,33
Malihabad,213,33
Bakshi Ka Talab,213,33
Lucknow,213,33
Mohanlalganj,213,33
Maharajganj,225,33
Tiloi,225,33
Rae Bareli,225,33
Lalganj,225,33
Dalmau,225,33
Unchahar,225,33
Salon,225,33
Kaimganj,190,33
Amritpur,190,33
Farrukhabad,190,33
Chhibramau,205,33
Kannauj,205,33
Tirwa,205,33
Jaswantnagar,188,33
Saifai,188,33
Etawah,188,33
Bharthana,188,33
Chakarnagar,188,33
Bidhuna,171,33
Auraiya,171,33
Rasulabad,206,33
Derapur,206,33
Akbarpur,206,33
Bhognipur,206,33
Sikandra,206,33
Bilhaur,207,33
Kanpur,207,33
Ghatampur,207,33
Madhogarh,201,33
Jalaun,201,33
Kalpi,201,33
Orai,201,33
Konch,201,33
Moth,203,33
Garautha,203,33
Tahrauli,203,33
Mauranipur,203,33
Jhansi,203,33
Talbehat,212,33
Lalitpur,212,33
Mahroni,212,33
Hamirpur,198,33
Rath,198,33
Sarila,198,33
Maudaha,198,33
Kulpahar,215,33
Charkhari,215,33
Mahoba,215,33
Banda,177,33
Baberu,177,33
Atarra,177,33
Naraini,177,33
Karwi,185,33
Mau,185,33
Bindki,191,33
Fatehpur,191,33
Khaga,191,33
Lalganj,224,33
Kunda,224,33
Pratapgarh,224,33
Patti,224,33
Raniganj,224,33
Sirathu,209,33
Manjhanpur,209,33
Chail,209,33
Soraon,169,33
Phulpur,169,33
Allahabad,169,33
Bara,169,33
Karchhana,169,33
Handia,169,33
Meja,169,33
Koraon,169,33
Fatehpur,178,33
Ramnagar,178,33
Nawabganj,178,33
Sirauli Gauspur,178,33
Ramsanehighat,178,33
Haidergarh,178,33
Rudauli,189,33
Milkipur,189,33
Sohawal,189,33
Faizabad,189,33
Bikapur,189,33
Tanda,170,33
Allapur,170,33
Jalalpur,170,33
Akbarpur,170,33
Bhiti,170,33
Musafirkhana,235,33
Gauriganj,235,33
Amethi,235,33
Sultanpur,235,33
Jaisinghpur,235,33
Lambhua,235,33
Kadipur,235,33
Nanpara,174,33
Mahasi,174,33
Bahraich,174,33
Kaiserganj,174,33
Bhinga,231,33
Ikauna,231,33
Balrampur,176,33
Tulsipur,176,33
Utraula,176,33
Gonda,196,33
Colonelganj,196,33
Tarabganj,196,33
Mankapur,196,33
Shohratgarh,232,33
Naugarh,232,33
Bansi,232,33
Itwa,232,33
Domariyaganj,232,33
Bhanpur,180,33
Harraiya,180,33
Basti,180,33
Rudhauli,180,33
Mehdawal,228,33
Khalilabad,228,33
Ghanghata,228,33
Nautanwa,214,33
Nichlaul,214,33
Pharenda,214,33
Maharajganj,214,33
Campierganj,197,33
Sahjanwa,197,33
Gorakhpur,197,33
Chauri Chaura,197,33
Bansgaon,197,33
Khajni,197,33
Gola,197,33
Padrauna,211,33
Hata,211,33
Kasya,211,33
Tamkuhi Raj,211,33
Deoria,186,33
Rudrapur,186,33
Barhaj,186,33
Salempur,186,33
Bhatpar Rani,186,33
Burhanpur,172,33
Sagri,172,33
Azamgarh,172,33
Nizamabad,172,33
Phulpur,172,33
Lalganj,172,33
Mehnagar,172,33
Ghosi,218,33
Madhuban,218,33
Maunath Bhanjan,218,33
Muhammadabad Gohna,218,33
Belthara Road,175,33
Sikanderpur,175,33
Rasra,175,33
Ballia,175,33
Bansdih,175,33
Bairia,175,33
Shahganj,202,33
Badlapur,202,33
Machhlishahr,202,33
Jaunpur,202,33
Mariahu,202,33
Kerakat,202,33
Jakhania,195,33
Saidpur,195,33
Ghazipur,195,33
Mohammadabad,195,33
Zamania,195,33
Sakaldiha,184,33
Chandauli,184,33
Chakia,184,33
Pindra,237,33
Varanasi,237,33
Bhadohi,229,33
Gyanpur,229,33
Aurai,229,33
Mirzapur,220,33
Lalganj,220,33
Marihan,220,33
Chunar,220,33
Ghorawal,234,33
Robertsganj,234,33
Dudhi,234,33
Aliganj,187,33
Etah,187,33
Jalesar,187,33
Kasganj,208,33
Sahawar,208,33
Patiyali,208,33
Sidhaw,275,5
Ramnagar,275,5
Gaunaha,275,5
Mainatanr,275,5
Narkatiaganj,275,5
Lauriya,275,5
Bagaha,275,5
Piprasi,275,5
Madhubani,275,5
Bhitaha,275,5
Thakrahan,275,5
Jogapatti,275,5
Chanpatia,275,5
Sikta,275,5
Majhaulia,275,5
Bettiah,275,5
Bairia,275,5
Nautan,275,5
Raxaul,247,5
Adapur,247,5
Ramgarhwa,247,5
Sugauli,247,5
Banjaria,247,5
Narkatia,247,5
Bankatwa,247,5
Ghorasahan,247,5
Dhaka,247,5
Chiraia,247,5
Motihari,247,5
Turkaulia,247,5
Harsidhi,247,5
Paharpur,247,5
Areraj,247,5
Sangrampur,247,5
Kesaria,247,5
Kalyanpur,247,5
Kotwa,247,5
Piprakothi,247,5
Chakia (Pipra),247,5
Pakri Dayal,247,5
Patahi,247,5
Phenhara,247,5
Madhuban,247,5
Tetaria,247,5
Mehsi,247,5
Purnahiya,270,5
Piprarhi,270,5
Sheohar,270,5
Dumri Katsari,270,5
Tariani Chowk,270,5
Bairgania,271,5
Suppi,271,5
Majorganj,271,5
Sonbarsa,271,5
Parihar,271,5
Sursand,271,5
Bathnaha,271,5
Riga,271,5
Parsauni,271,5
Belsand,271,5
Runisaidpur,271,5
Dumra,271,5
Bajpatti,271,5
Charaut,271,5
Pupri,271,5
Nanpur,271,5
Bokhara,271,5
Madhwapur,258,5
Harlakhi,258,5
Basopatti,258,5
Jainagar,258,5
Ladania,258,5
Laukaha,258,5
Laukahi,258,5
Phulparas,258,5
Babubarhi,258,5
Khajauli,258,5
Kaluahi,258,5
Benipatti,258,5
Bisfi,258,5
Madhubani,258,5
Pandaul,258,5
Rajnagar,258,5
Andhratharhi,258,5
Jhanjharpur,258,5
Ghoghardiha,258,5
Lakhnaur,258,5
Madhepur,258,5
Nirmali,273,5
Basantpur,273,5
Chhatapur,273,5
Pratapganj,273,5
Raghopur,273,5
Saraigarh Bhaptiyahi,273,5
Kishanpur,273,5
Marauna,273,5
Supaul,273,5
Pipra,273,5
Tribeniganj,273,5
Narpatganj,238,5
Forbesganj,238,5
Bhargama,238,5
Raniganj,238,5
Araria,238,5
Kursakatta,238,5
Sikti,238,5
Palasi,238,5
Jokihat,238,5
Terhagachh,255,5
Dighalbank,255,5
Thakurganj,255,5
Pothia,255,5
Bahadurganj,255,5
Kochadhamin,255,5
Kishanganj,255,5
Banmankhi,264,5
Barhara,264,5
Bhawanipur,264,5
Rupauli,264,5
Dhamdaha,264,5
Krityanand Nagar,264,5
Purnia East,264,5
Kasba,264,5
Srinagar,264,5
Jalalgarh,264,5
Amour,264,5
Baisa,264,5
Baisi,264,5
Dagarua,264,5
Falka,253,5
Korha,253,5
Hasanganj,253,5
Kadwa,253,5
Balrampur,253,5
Barsoi,253,5
Azamnagar,253,5
Pranpur,253,5
Dandkhora,253,5
Katihar,253,5
Mansahi,253,5
Barari,253,5
Sameli,253,5
Kursela,253,5
Manihari,253,5
Amdabad,253,5
Gamharia,257,5
Singheshwar,257,5
Ghailarh,257,5
Madhepura,257,5
Shankarpur,257,5
Kumarkhand,257,5
Murliganj,257,5
Gwalpara,257,5
Bihariganj,257,5
Kishanganj,257,5
Puraini,257,5
Alamnagar,257,5
Chausa,257,5
Nauhatta,266,5
Satar Kataiya,266,5
Mahishi,266,5
Kahara,266,5
Saur Bazar,266,5
Patarghat,266,5
Sonbarsa,266,5
Simri Bakhtiarpur,266,5
Salkhua,266,5
Banma Itahri,266,5
Jale,246,5
Singhwara,246,5
Keotiranway,246,5
Darbhanga,246,5
Manigachhi,246,5
Tardih,246,5
Alinagar,246,5
Benipur,246,5
Bahadurpur,246,5
Hanumannagar,246,5
Hayaghat,246,5
Baheri,246,5
Biraul,246,5
Ghanshyampur,246,5
Kiratpur,246,5
Gora Bauram,246,5
Kusheshwar Asthan,246,5
Kusheshwar Asthan Purbi,246,5
Sahebganj,260,5
Baruraj (Motipur),260,5
Paroo,260,5
Saraiya,260,5
Marwan,260,5
Kanti,260,5
Minapur,260,5
Bochaha,260,5
Aurai,260,5
Katra,260,5
Gaighat,260,5
Bandra,260,5
Dholi (Moraul),260,5
Musahri,260,5
Kurhani,260,5
Sakra,260,5
Katiya,249,5
Bijaipur,249,5
Bhorey,249,5
Pach Deuri,249,5
Kuchaikote,249,5
Phulwaria,249,5
Hathua,249,5
Uchkagaon,249,5
Thawe,249,5
Gopalganj,249,5
Manjha,249,5
Barauli,249,5
Sidhwalia,249,5
Baikunthpur,249,5
Nautan,272,5
Siwan,272,5
Barharia,272,5
Goriakothi,272,5
Lakri Nabiganj,272,5
Basantpur,272,5
Bhagwanpur Hat,272,5
Maharajganj,272,5
Pachrukhi,272,5
Hussainganj,272,5
Ziradei,272,5
Mairwa,272,5
Guthani,272,5
Darauli,272,5
Andar,272,5
Raghunathpur,272,5
Hasanpura,272,5
Daraundha,272,5
Siswan,272,5
Mashrakh,268,5
Panapur,268,5
Taraiya,268,5
Ishupur,268,5
Baniapur,268,5
Lahladpur,268,5
Ekma,268,5
Manjhi,268,5
Jalalpur,268,5
Revelganj,268,5
Chapra,268,5
Nagra,268,5
Marhaura,268,5
Amnour,268,5
Maker,268,5
Parsa,268,5
Dariapur,268,5
Garkha,268,5
Dighwara,268,5
Sonepur,268,5
Vaishali,274,5
Paterhi Belsar,274,5
Lalganj,274,5
Bhagwanpur,274,5
Goraul,274,5
Chehra Kalan,274,5
Patepur,274,5
Mahua,274,5
Jandaha,274,5
Raja Pakar,274,5
Hajipur,274,5
Raghopur,274,5
Bidupur,274,5
Desri,274,5
Sahdai Buzurg,274,5
Mahnar,274,5
Kalyanpur,267,5
Warisnagar,267,5
Shivaji Nagar,267,5
Khanpur,267,5
Samastipur,267,5
Pusa,267,5
Tajpur,267,5
Morwa,267,5
Patori,267,5
Mohanpur,267,5
Mohiuddinagar,267,5
Sarairanjan,267,5
Vidyapati Nagar,267,5
Dalsinghsarai,267,5
Ujiarpur,267,5
Bibhutpur,267,5
Rosera,267,5
Singhia,267,5
Hasanpur,267,5
Bithan,267,5
Khudabandpur,242,5
Chhorahi,242,5
Garhpura,242,5
Cheria Bariarpur,242,5
Bhagwanpur,242,5
Mansurchak,242,5
Bachhwara,242,5
Teghra,242,5
Barauni,242,5
Birpur,242,5
Begusarai,242,5
Naokothi,242,5
Bakhri,242,5
Dandari,242,5
Sahebpur Kamal,242,5
Balia,242,5
Matihani,242,5
Shamho Akha Kurha,242,5
Alauli,254,5
Khagaria,254,5
Mansi,254,5
Chautham,254,5
Beldaur,254,5
Gogri,254,5
Parbatta,254,5
Narayanpur,243,5
Bihpur,243,5
Kharik,243,5
Naugachhia,243,5
Rangra Chowk,243,5
Gopalpur,243,5
Pirpainti,243,5
Colgong,243,5
Ismailpur,243,5
Sabour,243,5
Nathnagar,243,5
Sultanganj,243,5
Shahkund,243,5
Goradih,243,5
Jagdishpur,243,5
Sonhaula,243,5
Shambhuganj,241,5
Amarpur,241,5
Rajaun,241,5
Dhuraiya,241,5
Barahat,241,5
Banka,241,5
Phulidumar,241,5
Belhar,241,5
Chanan,241,5
Katoria,241,5
